Event,Value,Key,KeyValue
ExitCode,5929,ExitCode_5929,The dependencies for this resource are nested too deeply.
ExitCode,593,ExitCode_593,NTVDM encountered a hard error.
ExitCode,5930,ExitCode_5930,The call into the resource DLL raised an unhandled exception.
ExitCode,5931,ExitCode_5931,The RHS process failed to initialize.
ExitCode,5932,ExitCode_5932,The Failover Clustering feature is not installed on this node.
ExitCode,5933,ExitCode_5933,The resources must be online on the same node for this operation
ExitCode,5934,ExitCode_5934,A new node can not be added since this cluster is already at its maximum number of nodes.
ExitCode,5935,ExitCode_5935,This cluster can not be created since the specified number of nodes exceeds the maximum allowed limit.
ExitCode,5936,ExitCode_5936,An attempt to use the specified cluster name failed because an enabled computer object with the given name already exists in the domain.
ExitCode,5937,ExitCode_5937,This cluster cannot be destroyed. It has non-core application groups which must be deleted before the cluster can be destroyed.
ExitCode,5938,ExitCode_5938,File share associated with file share witness resource cannot be hosted by this cluster or any of its nodes.
ExitCode,5939,ExitCode_5939,Eviction of this node is invalid at this time. Due to quorum requirements node eviction will result in cluster shutdown. If it is the last node in the cluster destroy cluster command should be used.
ExitCode,593938,ExitCode_593938,The protected data needs to be re-protected.
ExitCode,594,ExitCode_594,{Cancel Timeout} The driver %hs failed to complete a cancelled I/O request in the allotted time.
ExitCode,5940,ExitCode_5940,Only one instance of this resource type is allowed in the cluster.
ExitCode,5941,ExitCode_5941,Only one instance of this resource type is allowed per resource group.
ExitCode,5942,ExitCode_5942,The resource failed to come online due to the failure of one or more provider resources.
ExitCode,5943,ExitCode_5943,The resource has indicated that it cannot come online on any node.
ExitCode,5944,ExitCode_5944,The current operation cannot be performed on this group at this time.
ExitCode,5945,ExitCode_5945,The directory or file is not located on a cluster shared volume.
ExitCode,5946,ExitCode_5946,The Security Descriptor does not meet the requirements for a cluster.
ExitCode,5947,ExitCode_5947,There is one or more shared volumes resources configured in the cluster. Those resources must be moved to available storage in order for operation to succeed.
ExitCode,5948,ExitCode_5948,This group or resource cannot be directly manipulated. Use shared volume APIs to perform desired operation.
ExitCode,5949,ExitCode_5949,Back up is in progress. Please wait for backup completion before trying this operation again.
ExitCode,595,ExitCode_595,{Reply Message Mismatch} An attempt was made to reply to an LPC message but the thread specified by the client ID in the message was not waiting on that message.
ExitCode,5950,ExitCode_5950,The path does not belong to a cluster shared volume.
ExitCode,5951,ExitCode_5951,The cluster shared volume is not locally mounted on this node.
ExitCode,5952,ExitCode_5952,The cluster watchdog is terminating.
ExitCode,5953,ExitCode_5953,A resource vetoed a move between two nodes because they are incompatible.
ExitCode,5954,ExitCode_5954,The request is invalid either because node weight cannot be changed while the cluster is in disk-only quorum mode or because changing the node weight would violate the minimum cluster quorum requirements.
ExitCode,5955,ExitCode_5955,The resource vetoed the call.
ExitCode,5956,ExitCode_5956,Resource could not start or run because it could not reserve sufficient system resources.
ExitCode,5957,ExitCode_5957,A resource vetoed a move between two nodes because the destination currently does not have enough resources to complete the operation.
ExitCode,5958,ExitCode_5958,A resource vetoed a move between two nodes because the source currently does not have enough resources to complete the operation.
ExitCode,5959,ExitCode_5959,The requested operation can not be completed because the group is queued for an operation.
ExitCode,596,ExitCode_596,{Delayed Write Failed} Windows was unable to save all the data for the file %hs. The data has been lost. This error may be caused by a failure of your computer hardware or network connection. Please try to save this file elsewhere.
ExitCode,5960,ExitCode_5960,The requested operation can not be completed because a resource has locked status.
ExitCode,5961,ExitCode_5961,The resource cannot move to another node because a cluster shared volume vetoed the operation.
ExitCode,5962,ExitCode_5962,A node drain is already in progress.
ExitCode,5963,ExitCode_5963,Clustered storage is not connected to the node.
ExitCode,5964,ExitCode_5964,The disk is not configured in a way to be used with CSV. CSV disks must have at least one partition that is formatted with NTFS or REFS.
ExitCode,5965,ExitCode_5965,The resource must be part of the Available Storage group to complete this action.
ExitCode,5966,ExitCode_5966,CSVFS failed operation as volume is in redirected mode.
ExitCode,5967,ExitCode_5967,CSVFS failed operation as volume is not in redirected mode.
ExitCode,5968,ExitCode_5968,Cluster properties cannot be returned at this time.
ExitCode,5969,ExitCode_5969,The clustered disk resource contains software snapshot diff area that are not supported for Cluster Shared Volumes.
ExitCode,597,ExitCode_597,The parameter(s) passed to the server in the client/server shared memory window were invalid. Too much data may have been put in the shared memory window.
ExitCode,5970,ExitCode_5970,The operation cannot be completed because the resource is in maintenance mode.
